,Unnamed: 0.1,Unnamed: 0,geometry,address,latitude,longitude
1034,1064,1064,POINT (144.8882234 -37.8408147),"River Street, Newport, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia",-37.8408147,144.8882234
1035,1065,1065,POINT (144.9392648 -37.715519),"Bristol Road, Pascoe Vale, Melbourne, City of Merri-bek, Victoria, 3044, Australia",-37.715519,144.9392648
1036,1066,1066,POINT (145.0904914 -37.5937691),"Galloway Drive, Mernda Villages Estate, Mernda, Melbourne, City of Whittlesea, Victoria, 3755, Australia",-37.5937691,145.0904914
1037,1067,1067,POINT (145.0547942 -38.2285025),"Korong Court, Mornington, Melbourne, Shire of Mornington Peninsula, Victoria, 3931, Australia",-38.2285025,145.0547942
1038,1068,1068,POINT (145.1707678 -37.977837),"Arena Square, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia",-37.977837,145.1707678
1039,1069,1069,POINT (145.1706414 -37.9695868),"Wall Street, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia",-37.9695868,145.1706414
1040,1070,1070,POINT (145.0051483 -37.7728017),"Mitchell Street, Ruckers Hill, Northcote, Melbourne, City of Darebin, Victoria, 3070, Australia",-37.7728017,145.0051483
1041,1071,1071,POINT (145.0048982 -37.7820293),"Westgarth Street, Westgarth, Northcote, Melbourne, City of Darebin, Victoria, 3070, Australia",-37.7820293,145.0048982
1042,1072,1072,POINT (144.9401264 -37.7291278),"Hazel Grove, Pascoe Vale, Melbourne, City of Merri-bek, Victoria, 3044, Australia",-37.7291278,144.9401264
1043,1073,1073,POINT (144.9393705 -37.7186726),"Joffre Road, Pascoe Vale, Melbourne, City of Merri-bek, Victoria, 3044, Australia",-37.7186726,144.9393705
1044,1074,1074,POINT (144.7746651 -37.909651),"Saltwater Promenade, Saltwater Coast, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.909651,144.7746651
1045,1075,1075,POINT (144.7200539 -37.8997312),"Lockheed Parade, Kingsford, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8997312,144.7200539
1046,1076,1076,POINT (144.9987452 -37.7372553),"388, Murray Road, Preston, Melbourne, City of Darebin, Victoria, 3072, Australia",-37.7372553,144.9987452
1047,1077,1077,POINT (145.0122389 -37.6959607),"Johnson Street, Keon Park, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.6959607,145.0122389
1048,1078,1078,POINT (145.0244691 -37.7260373),"Summerhill Road, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7260373,145.0244691
1049,1079,1079,POINT (145.0096585 -37.8126053),"Burnley Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8126053,145.0096585
1050,1080,1080,POINT (145.0556332 -37.6661308),"Freeman Crescent, Mill Park, Melbourne, City of Whittlesea, Victoria, 3032, Australia",-37.6661308,145.0556332
1051,1081,1081,POINT (145.04144 -38.2145593),"Esplanade, Mornington, Melbourne, Shire of Mornington Peninsula, Victoria, 3931, Australia",-38.2145593,145.04144
1052,1082,1082,POINT (145.2885833 -38.0058705),"6, Anna Court, Narre Warren, Melbourne, City of Casey, Victoria, 3805, Australia",-38.0058705,145.2885833
1053,1083,1083,POINT (144.8807771 -37.8346968),"Blackshaws Road, Newport, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia",-37.8346968,144.8807771
1054,1084,1084,POINT (145.1752593 -37.9753635),"Baldwin Avenue, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia",-37.9753635,145.1752593
1055,1085,1085,POINT (144.94265859632878 -37.791732249999995),"98, Melrose Street, North Melbourne, Melbourne, City of Melbourne, Victoria, 3051, Australia",-37.791732249999995,144.94265859632878
1056,1086,1086,POINT (144.9301838 -37.7326121),"Pardy Street, Pascoe Vale, Melbourne, City of Merri-bek, Victoria, 3044, Australia",-37.7326121,144.9301838
1057,1087,1087,POINT (144.7108646 -37.8902614),"Flatbush Avenue, Upper Point Cook, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8902614,144.7108646
1058,1088,1088,POINT (144.7641216 -37.9138609),"Suttie Street, SeaSpray, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9138609,144.7641216
1059,1089,1089,POINT (145.3205261 -38.1301306),"33, Grande Belmond Avenue, Belmond on Clyde, Clyde, Melbourne, City of Casey, Victoria, 3979, Australia",-38.1301306,145.3205261
1060,1090,1090,POINT (144.9858024 -37.802086),"46-70, Stanley Street, Collingwood, Melbourne, City of Yarra, Victoria, 3066, Australia",-37.802086,144.9858024
1061,1091,1091,POINT (144.9373257 -37.8136377),"Australia Post Parcel Locker, 8, Pearl River Road, Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia",-37.8136377,144.9373257
1062,1092,1092,POINT (145.0060918 -37.8849675),"Glen Huntly Road, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia",-37.8849675,145.0060918
1063,1093,1093,POINT (145.1846756 -37.8707712),"85, King Arthur Drive, Glen Waverley, Melbourne, City of Monash, Victoria, 3150, Australia",-37.8707712,145.1846756
1064,1094,1094,POINT (145.1526881 -37.8796742),"60, Avendon Boulevard, Glen Waverley, Melbourne, City of Monash, Victoria, 3149, Australia",-37.8796742,145.1526881
1065,1095,1095,POINT (145.1485272 -37.9514881),"Royal Avenue, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3171, Australia",-37.9514881,145.1485272
1066,1096,1096,POINT (144.7988277 -37.7417459),"East Esplanade, St Albans, Melbourne, City of Brimbank, Victoria, 3021, Australia",-37.7417459,144.7988277
1067,1097,1097,POINT (145.015033 -37.679138),"Station Street, Thomastown, Melbourne, City of Whittlesea, Victoria, 3074, Australia",-37.679138,145.015033
1068,1098,1098,POINT (144.9930085 -37.7587518),"Normanby Avenue, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia",-37.7587518,144.9930085
1069,1099,1099,POINT (144.6536722 -37.9019088),"Cottrell Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9019088,144.6536722
1070,1100,1100,POINT (144.6370047 -37.8969718),"Nebo Court, Golf Links, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8969718,144.6370047
1071,1101,1101,POINT (144.6607239 -37.8963806),"Austin Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8963806,144.6607239
1072,1102,1102,POINT (144.899441 -37.8008485),"Paisley Street, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia",-37.8008485,144.899441
1073,1103,1103,POINT (144.9236528 -37.7243856),"Park Street, Pascoe Vale, Melbourne, City of Merri-bek, Victoria, 3044, Australia",-37.7243856,144.9236528
1074,1104,1104,POINT (145.12662496558855 -38.1037313),"8A, Station Street, Seaford, Melbourne, City of Frankston, Victoria, 3298, Australia",-38.1037313,145.12662496558855
1075,1105,1105,POINT (144.7067688 -37.8372966),"Clearwater Rise Parade, Rose Grange, Truganina, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8372966,144.7067688
1076,1106,1106,POINT (144.6554153 -37.8909583),"Julian Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8909583,144.6554153
1077,1107,1107,POINT (144.8569723 -37.7818169),"Hancock Crescent, Braybrook, Melbourne, City of Maribyrnong, Victoria, 3019, Australia",-37.7818169,144.8569723
1078,1108,1108,POINT (144.5652631 -37.6950953),"Black Dog Drive, Brookfield, Melbourne, City of Melton, Victoria, 3338, Australia",-37.6950953,144.5652631
1079,1110,1110,POINT (145.1278491 -37.9065525),"Florence Avenue, Clayton, Melbourne, City of Monash, Victoria, 3800, Australia",-37.9065525,145.1278491
1080,1111,1111,POINT (144.9850742 -37.8021834),"Stanley Street, Collingwood, Melbourne, City of Yarra, Victoria, 3066, Australia",-37.8021834,144.9850742
1081,1112,1112,POINT (144.9168374 -37.5940568),"Lygon Drive, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia",-37.5940568,144.9168374
1082,1113,1113,POINT (145.009688 -37.8818422),"Allison Road, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia",-37.8818422,145.009688
1083,1114,1114,POINT (144.8199494 -37.8711657),"Queen Street, Altona, Melbourne, City of Hobsons Bay, Victoria, 3018, Australia",-37.8711657,144.8199494
1084,1115,1115,POINT (145.3425993 -38.0361367),"Jane Street, Berwick, Melbourne, City of Casey, Victoria, 3806, Australia",-38.0361367,145.3425993
1085,1116,1116,POINT (144.9180818 -37.6836557),"Dimboola Road, Broadmeadows, Melbourne, City of Hume, Victoria, 3047, Australia",-37.6836557,144.9180818
1086,1117,1117,POINT (144.9613103 -37.7664715),"Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7664715,144.9613103
1087,1118,1118,POINT (145.0545296 -37.7049398),"Plenty Road, Bundoora, Melbourne, City of Darebin, Victoria, 3083, Australia",-37.7049398,145.0545296
1088,1119,1119,POINT (145.0577110128359 -37.700264950000005),"Bundoora Exchange, 1251, Plenty Road, Bundoora, Melbourne, City of Darebin, Victoria, 3083, Australia",-37.700264950000005,145.0577110128359
1089,1120,1120,POINT (145.0486166 -37.7129257),"Copernicus Crescent, Bundoora, Melbourne, City of Darebin, Victoria, 3086, Australia",-37.7129257,145.0486166
1090,1121,1121,POINT (145.0659043 -37.8902278),"Neerim Road, Carnegie, Melbourne, City of Glen Eira, Victoria, 3163, Australia",-37.8902278,145.0659043
1091,1122,1122,POINT (145.3538476 -38.1228181),"Michigan Road, Edgebrook, Clyde, Melbourne, City of Casey, Victoria, 3978, Australia",-38.1228181,145.3538476
1092,1123,1123,POINT (145.00927995896862 -37.810936),"The Parkhouse 631, 631, Victoria Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.810936,145.00927995896862
1093,1124,1124,POINT (145.0233192734023 -37.86244145),"25, Gladstone Avenue, Armadale, Melbourne, City of Stonnington, Victoria, 3143, Australia",-37.86244145,145.0233192734023
1094,1125,1125,POINT (145.3683911 -38.0771781),"Palms Avenue, Minta Estate, Berwick, Melbourne, City of Casey, Victoria, 3807, Australia",-38.0771781,145.3683911
1095,1126,1126,POINT (145.3603052 -38.0395239),"Manuka Road, Berwick, Melbourne, City of Casey, Victoria, 3807, Australia",-38.0395239,145.3603052
1096,1127,1127,POINT (144.962713775 -37.762790525),"611, Sydney Road, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.762790525,144.962713775
1097,1128,1128,POINT (145.3236128 -38.1185811),"Pasadena Boulevard, Pasadena, Clyde, Melbourne, City of Casey, Victoria, 3979, Australia",-38.1185811,145.3236128
1098,1129,1129,POINT (144.96579297756625 -37.822824749999995),"22, Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.822824749999995,144.96579297756625
1099,1130,1130,POINT (144.962019914163 -37.824912749999996),"City Tower, 183, City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.824912749999996,144.962019914163
1100,1131,1131,POINT (145.1497884 -37.9393847),"Lewis Street, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3171, Australia",-37.9393847,145.1497884
1101,1132,1132,POINT (144.9855853 -37.8567024),"Wellington Street, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8567024,144.9855853
1102,1133,1133,POINT (145.177691 -37.9019171),"5, Wheeler Court, Wheelers Hill, Melbourne, City of Monash, Victoria, 3150, Australia",-37.9019171,145.177691
1103,1134,1134,POINT (145.0104072 -37.6082118),"Wimmera Crescent, Aurora Estate, Wollert, Melbourne, City of Whittlesea, Victoria, 3750, Australia",-37.6082118,145.0104072
1104,1135,1135,POINT (144.8327147 -37.7857659),"Gurbu Variety, 254, Hampshire Road, Sunshine, Melbourne, City of Brimbank, Victoria, 3020, Australia",-37.7857659,144.8327147
1105,1136,1136,POINT (144.9479224 -37.8045059),"Curzon Street, North Melbourne, Melbourne, City of Melbourne, Victoria, 3051, Australia",-37.8045059,144.9479224
1106,1137,1137,POINT (145.0095238 -37.7840248),"Heidelberg Road, Northcote, Melbourne, City of Darebin, Victoria, 3070, Australia",-37.7840248,145.0095238
1107,1138,1138,POINT (144.9286185 -37.7186786),"Watt Avenue, Oak Park, Melbourne, City of Merri-bek, Victoria, 3046, Australia",-37.7186786,144.9286185
1108,1139,1139,POINT (144.9215272 -37.7179979),"Oak Park, Waterloo Road, Oak Park, Melbourne, City of Merri-bek, Victoria, 3046, Australia",-37.7179979,144.9215272
1109,1140,1140,POINT (144.9165228 -37.7191296),"Josephine Street, Oak Park, Melbourne, City of Merri-bek, Victoria, 3046, Australia",-37.7191296,144.9165228
1110,1141,1141,POINT (144.9399409 -37.7802599),"Galada Avenue, Parkville, Melbourne, City of Melbourne, Victoria, 3055, Australia",-37.7802599,144.9399409
1111,1143,1143,POINT (144.6425265 -37.8475047),"Weldon Street, Newgate, Tarneit, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8475047,144.6425265
1112,1144,1144,POINT (144.6442686 -37.848649),"Edith Street, The Grove, Tarneit, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.848649,144.6442686
1113,1145,1145,POINT (144.6462098 -37.9001691),"Parker Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9001691,144.6462098
1114,1146,1146,POINT (145.1284743 -37.9154639),"Browns Road, Clayton, Melbourne, City of Monash, Victoria, 3800, Australia",-37.9154639,145.1284743
1115,1147,1147,POINT (144.9044772 -37.7949534),"Ballarat Road, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia",-37.7949534,144.9044772
1116,1148,1148,POINT (145.039430406197 -37.71505775),"35, Dunne Street, Kingsbury, Melbourne, City of Darebin, Victoria, 3086, Australia",-37.71505775,145.039430406197
1117,1149,1149,POINT (144.95397787885491 -37.79984675),"6, High Street, North Melbourne, Melbourne, City of Melbourne, Victoria, 3050, Australia",-37.79984675,144.95397787885491
1118,1150,1150,POINT (144.7311965 -37.8815784),"Ranfurlie Avenue, The Boardwalk, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8815784,144.7311965
1119,1151,1151,POINT (144.94613465685055 -37.84113805),"85, Pickles Street, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia",-37.84113805,144.94613465685055
1120,1152,1152,POINT (144.9451012 -37.83425025),"91, Raglan Street, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia",-37.83425025,144.9451012
1121,1153,1153,POINT (144.9403710536917 -37.8422098),"Bayview Georgic, 126, Rouse Street, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia",-37.8422098,144.9403710536917
1122,1155,1155,POINT (145.0209197 -37.730934),"Newton Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.730934,145.0209197
1123,1156,1156,POINT (145.0127545 -37.7137554),"Royal Parade, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7137554,145.0127545
1124,1157,1157,POINT (145.0035412 -37.7094207),"Barry Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7094207,145.0035412
1125,1158,1158,POINT (145.0127545 -37.7137554),"Royal Parade, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7137554,145.0127545
1126,1159,1159,POINT (144.9999492 -37.7226574),"Taylor Avenue, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7226574,144.9999492
1127,1160,1160,POINT (145.0035412 -37.7094207),"Barry Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7094207,145.0035412
1128,1161,1161,POINT (145.0096585 -37.8126053),"Burnley Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8126053,145.0096585
1129,1162,1162,POINT (145.0128494 -37.8194818),"River Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8194818,145.0128494
1130,1163,1163,POINT (145.0052595 -37.8188114),"Gardner Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8188114,145.0052595
1131,1164,1164,POINT (144.8471727 -37.7948256),"Inventory Walk, Braybrook, Melbourne, City of Maribyrnong, Victoria, 3019, Australia",-37.7948256,144.8471727
1132,1165,1165,POINT (145.0017245 -37.9054356),"Bay Street, Brighton, Melbourne, City of Bayside, Victoria, 3186, Australia",-37.9054356,145.0017245
1133,1166,1166,POINT (144.9643037 -37.758604),"Mitchell Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.758604,144.9643037
1134,1167,1167,POINT (144.9615557 -37.7624712),"Breese Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7624712,144.9615557
1135,1168,1168,POINT (144.9629652 -37.7641152),"584A, Sydney Road, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7641152,144.9629652
1136,1169,1169,POINT (144.9535167474345 -37.77317725),"108-124, Union Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.77317725,144.9535167474345
1137,1170,1170,POINT (144.9538931 -37.7615459),"Hanover Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7615459,144.9538931
1138,1171,1171,POINT (145.0545296 -37.7049398),"Plenty Road, Bundoora, Melbourne, City of Darebin, Victoria, 3083, Australia",-37.7049398,145.0545296
1139,1172,1172,POINT (145.03536760172344 -37.696937785731485),"28, Fairway Court, Bundoora, Melbourne, City of Whittlesea, Victoria, 3086, Australia",-37.696937785731485,145.03536760172344
1140,1173,1173,POINT (145.0039542 -37.7725711),"Andrew Street, Ruckers Hill, Northcote, Melbourne, City of Darebin, Victoria, 3070, Australia",-37.7725711,145.0039542
1141,1174,1174,POINT (144.9267168 -37.7170757),"Grevillia Road, Oak Park, Melbourne, City of Merri-bek, Victoria, 3046, Australia",-37.7170757,144.9267168
1142,1175,1175,POINT (144.9187192 -37.7136102),"Cartwright Street, Oak Park, Melbourne, City of Merri-bek, Victoria, 3046, Australia",-37.7136102,144.9187192
1143,1176,1176,POINT (144.9420882 -37.7414061),"Waverley Parade, Pascoe Vale South, Melbourne, City of Merri-bek, Victoria, 3044, Australia",-37.7414061,144.9420882
1144,1177,1177,POINT (144.7462701 -37.9084234),"Festival Drive, Life, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9084234,144.7462701
1145,1178,1178,POINT (144.778143 -37.9130868),"Citybay Drive, Saltwater Coast, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9130868,144.778143
1146,1179,1179,POINT (144.7602193 -37.9136199),"Mirka Way, Paragon, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9136199,144.7602193
1147,1180,1180,POINT (144.91836341520448 -37.838600150000005),"6, The Bend, Garden City, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia",-37.838600150000005,144.91836341520448
1148,1181,1181,POINT (144.9670995 -37.8304826),"Dodds Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8304826,144.9670995
1149,1182,1182,POINT (144.9633593 -37.8229812),"City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8229812,144.9633593
1150,1183,1183,POINT (145.161576 -38.0062741),"Aspire Place, Somerfield Estate, Keysborough, Melbourne, City of Greater Dandenong, Victoria, 3173, Australia",-38.0062741,145.161576
1151,1184,1184,POINT (145.0205739 -37.8562349),"Kooyong Road, Armadale, Melbourne, City of Stonnington, Victoria, 3143, Australia",-37.8562349,145.0205739
1152,1185,1185,POINT (144.9267516 -37.7761717),"North Street, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.7761717,144.9267516
1153,1186,1186,POINT (144.9288491 -37.7741728),"Sydney Street, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.7741728,144.9288491
1154,1187,1187,POINT (145.3482027 -38.0276971),"Brisbane Street, Berwick, Melbourne, City of Casey, Victoria, 3806, Australia",-38.0276971,145.3482027
1155,1188,1188,POINT (144.9516963 -37.7582549),"Tinning Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7582549,144.9516963
1156,1189,1189,POINT (145.1887175 -38.107588),"Ravenswood Court, Carrum Downs, Melbourne, City of Frankston, Victoria, 3201, Australia",-38.107588,145.1887175
1157,1190,1190,POINT (145.0314351 -37.8810368),"Glen Eira Road, Caulfield, Melbourne, City of Glen Eira, Victoria, 3162, Australia",-37.8810368,145.0314351
1158,1191,1191,POINT (144.8829961 -37.7055558),"Waratah Avenue, Tullamarine, Melbourne, City of Hume, Victoria, 3045, Australia",-37.7055558,144.8829961
1159,1192,1192,POINT (144.8804279 -37.699161),"Mickleham Road, Tullamarine, Melbourne, City of Hume, Victoria, 3045, Australia",-37.699161,144.8804279
1160,1193,1193,POINT (144.6707696 -37.8853683),"Dobell Crescent, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8853683,144.6707696
1161,1194,1194,POINT (144.6253194 -37.92086),"Nattarak Avenue, Kings Leigh, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.92086,144.6253194
1162,1195,1195,POINT (144.6594606 -37.9178223),"Riverside Avenue, Concorde Business Park, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9178223,144.6594606
1163,1196,1196,POINT (144.6777334 -37.9096116),"Duncans Road, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9096116,144.6777334
1164,1197,1197,POINT (145.041834 -37.6163677),"Anzac Drive, Eucalypt Estate, Wollert, Melbourne, City of Whittlesea, Victoria, 3752, Australia",-37.6163677,145.041834
1165,1198,1198,POINT (144.6244298 -37.8941249),"Whitehaven Street, Windermere, Wyndham Vale, Melbourne, City of Wyndham, Victoria, 3024, Australia",-37.8941249,144.6244298
1166,1199,1199,POINT (144.6185745 -37.8928972),"Havelock Place, Windermere, Wyndham Vale, Melbourne, City of Wyndham, Victoria, 3024, Australia",-37.8928972,144.6185745
1167,1200,1200,POINT (145.0472519 -37.9798556),"Coles Court, Beaumaris, Melbourne, City of Bayside, Victoria, 3194, Australia",-37.9798556,145.0472519
1168,1201,1201,POINT (144.7107486 -37.8734001),"Mokhtar Drive, Bellbridge, Hoppers Crossing, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8734001,144.7107486
1169,1202,1202,POINT (144.8997345 -37.7664056),"Clyde Street, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.7664056,144.8997345
1170,1203,1203,POINT (144.6606409 -37.9046058),"McDonald Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9046058,144.6606409
1171,1204,1204,POINT (145.0567279 -37.6785054),"Waxflower Crescent, Bundoora, Melbourne, City of Whittlesea, Victoria, 3082, Australia",-37.6785054,145.0567279
1172,1205,1205,POINT (145.0545986 -37.8851298),"Rosstown Road, Carnegie, Melbourne, City of Glen Eira, Victoria, 3145, Australia",-37.8851298,145.0545986
1173,1206,1206,POINT (144.99974 -37.8095167),"Princes Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.8095167,144.99974
1174,1207,1207,POINT (145.0067578 -37.8083726),"Grosvenor Street, Carlton & United Beverages Brewery, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.8083726,145.0067578
1175,1208,1208,POINT (144.95114682133914 -37.84734325),"150, Danks Street, Albert Park, Melbourne, City of Port Phillip, Victoria, 3206, Australia",-37.84734325,144.95114682133914
1176,1209,1209,POINT (144.94971608929677 -37.8465481),"Ibiza, 151, Victoria Avenue, Albert Park, Melbourne, City of Port Phillip, Victoria, 3206, Australia",-37.8465481,144.94971608929677
1177,1210,1210,POINT (145.0182076 -37.8506046),"Densham Road, Armadale, Melbourne, City of Stonnington, Victoria, 3143, Australia",-37.8506046,145.0182076
1178,1211,1211,POINT (144.9058023 -37.7761066),"Aspect Avenue, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.7761066,144.9058023
1179,1212,1212,POINT (144.9521214875 -37.7576605625),"31, Rose Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7576605625,144.9521214875
1180,1213,1213,POINT (144.89313734360826 -37.7812297),"60, La Scala Avenue, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.7812297,144.89313734360826
1181,1214,1214,POINT (144.74484498422223 -37.89245285),"7, Covent Gardens, Newminster, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.89245285,144.74484498422223
1182,1215,1215,POINT (144.7167014 -37.5734079),"Hood Crescent, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia",-37.5734079,144.7167014
1183,1216,1216,POINT (145.1571955 -37.988571),"Loxwood Avenue, Keysborough, Melbourne, City of Greater Dandenong, Victoria, 3173, Australia",-37.988571,145.1571955
1184,1217,1217,POINT (145.0120468 -37.6644393),"5 Linoak Avenue, Lalor, Melbourne, City of Whittlesea, Victoria, 3075, Australia",-37.6644393,145.0120468
1185,1218,1218,POINT (145.0336036 -37.8630504),"Wattletree Road, Malvern, Melbourne, City of Stonnington, Victoria, 3144, Australia",-37.8630504,145.0336036
1186,1219,1219,POINT (145.118958 -37.9145469),"Banksia Street, Clayton, Melbourne, City of Monash, Victoria, 3800, Australia",-37.9145469,145.118958
1187,1220,1220,POINT (144.98552691287276 -37.81007635),"The Victoria, 162, Albert Street, East Melbourne, Melbourne, City of Melbourne, Victoria, 3002, Australia",-37.81007635,144.98552691287276
1188,1221,1221,POINT (145.14724 -37.8909926),"19, Cambridge Drive, Glen Waverley, Melbourne, City of Monash, Victoria, 3150, Australia",-37.8909926,145.14724
1189,1222,1222,POINT (145.3278776 -38.0295582),"Mansfield Street, Berwick, Melbourne, City of Casey, Victoria, 3806, Australia",-38.0295582,145.3278776
1190,1223,1223,POINT (144.9701123 -37.7781668),"Brunswick Road, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7781668,144.9701123
1191,1224,1224,POINT (144.7555433 -37.735225),"Leichhardt Avenue, Tenterfield, Burnside Heights, Melbourne, City of Melton, Victoria, 3023, Australia",-37.735225,144.7555433
1192,1225,1225,POINT (144.7314084 -37.7494705),"Springlake Avenue, Caroline Springs, Melbourne, City of Melton, Victoria, 3023, Australia",-37.7494705,144.7314084
1193,1226,1226,POINT (145.1732984 -38.0924704),"Webster Court, Carrum Downs, Melbourne, City of Frankston, Victoria, 3201, Australia",-38.0924704,145.1732984
1194,1228,1228,POINT (144.9512477 -37.7468947),"Jamieson Street, Coburg, Melbourne, City of Merri-bek, Victoria, 3058, Australia",-37.7468947,144.9512477
1195,1230,1230,POINT (144.8995151 -37.5671564),"Sugar Glider Way, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia",-37.5671564,144.8995151
1196,1231,1231,POINT (144.6547215 -37.8408102),"Juliet Avenue, Moorookyle, Tarneit, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8408102,144.6547215
1197,1232,1232,POINT (144.959483 -37.7713508),"Dawson Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7713508,144.959483
1198,1235,1235,POINT (144.8846958333333 -37.7061887),"129, Melrose Drive, Tullamarine, Melbourne, City of Hume, Victoria, 3043, Australia",-37.7061887,144.8846958333333
1199,1236,1236,POINT (145.31870578456318 -38.0206138),"2, Magdalena Place, Berwick, Melbourne, City of Casey, Victoria, 3806, Australia",-38.0206138,145.31870578456318
1200,1237,1237,POINT (144.8555954 -37.7832995),"Walker Place, Braybrook, Melbourne, City of Maribyrnong, Victoria, 3019, Australia",-37.7832995,144.8555954
